surah_id,ayah_id,surah_title_ar,surah_title_en,surah_title_en_trans,revelation_type,surah,ayah,ayah_title,juz,manzil,page,hizb_quarter,sajda,sajda_id,sajda_recommended,sajda_obligatory,malay,saheeh,yusufali
5,786,المائدة,Al-Maaida,The Table,Medinan,5,117,5:117,7,2,127,51,FALSE,NA,NA,NA,"""Aku tidak mengatakan kepada mereka melainkan apa yang Engkau perintahkan kepadaku mengatakannya, iaitu: `Sembahlah kamu akan Allah, Tuhanku dan Tuhan kamu ' dan adalah aku menjadi pengawas terhadap mereka (dengan membenarkan yang benar dan menyalahkan yang salah) selama aku berada dalam kalangan mereka; kemudian apabila Engkau sempurnakan tempohku, menjadilah Engkau sendiri yang mengawasi keadaan mereka, dan Engkau jualah yang menjadi Saksi atas tiap-tiap sesuatu.
","I said not to them except what You commanded me - to worship Allah, my Lord and your Lord. And I was a witness over them as long as I was among them; but when You took me up, You were the Observer over them, and You are, over all things, Witness.","""Never said I to them aught except what Thou didst command me to say, to wit, 'worship Allah, my Lord and your Lord'; and I was a witness over them whilst I dwelt amongst them; when Thou didst take me up Thou wast the Watcher over them, and Thou art a witness to all things."
5,787,المائدة,Al-Maaida,The Table,Medinan,5,118,5:118,7,2,127,51,FALSE,NA,NA,NA,"""Jika Engkau menyeksa mereka, (maka tidak ada yang menghalanginya) kerana sesungguhnya mereka adalah hamba-hambaMu; dan jika Engkau mengampunkan mereka, maka sesungguhnya Engkaulah sahaja yang Maha Kuasa, lagi Maha Bijaksana""
","If You should punish them - indeed they are Your servants; but if You forgive them - indeed it is You who is the Exalted in Might, the Wise.","""If Thou dost punish them, they are Thy servant: If Thou dost forgive them, Thou art the Exalted in power, the Wise."""
5,788,المائدة,Al-Maaida,The Table,Medinan,5,119,5:119,7,2,127,51,FALSE,NA,NA,NA,"Allah berfirman: ""Inilah hari (kiamat) yang (padanya) orang-orang yang benar (pada tutur kata dan amal perbuatan) mendapat manfaat dari kebenaran mereka; mereka beroleh Syurga-syurga yang mengalir di bawahnya beberapa sungai, mereka kekal di dalamnya selama-lamanya. Allah reda akan mereka dan mereka pula reda akan Dia. Itulah kejayaan yang amat besar"".
","Allah will say, ""This is the Day when the truthful will benefit from their truthfulness."" For them are gardens [in Paradise] beneath which rivers flow, wherein they will abide forever, Allah being pleased with them, and they with Him. That is the great attainment.","Allah will say: ""This is a day on which the truthful will profit from their truth: theirs are gardens, with rivers flowing beneath,- their eternal Home: Allah well-pleased with them, and they with Allah: That is the great salvation, (the fulfilment of all desires)."
5,789,المائدة,Al-Maaida,The Table,Medinan,5,120,5:120,7,2,127,51,FALSE,NA,NA,NA,Allah jualah yang menguasai alam langit dan bumi serta segala yang ada padanya; dan Dia lah jua yang Maha Kuasa atas tiap-tiap sesuatu.,To Allah belongs the dominion of the heavens and the earth and whatever is within them. And He is over all things competent.,"To Allah doth belong the dominion of the heavens and the earth, and all that is therein, and it is He Who hath power over all things."
6,790,الأنعام,Al-An'aam,The Cattle,Meccan,6,1,6:1,7,2,128,51,FALSE,NA,NA,NA,"Segala puji tertentu bagi Allah yang menciptakan langit dan bumi, dan menjadikan gelap dan terang; dalam pada itu, orang-orang kafir menyamakan (sesuatu yang lain) dengan tuhan mereka.
","[All] praise is [due] to Allah, who created the heavens and the earth and made the darkness and the light. Then those who disbelieve equate [others] with their Lord.","Praise be Allah, Who created the heavens and the earth, and made the darkness and the light. Yet those who reject Faith hold (others) as equal, with their Guardian-Lord."
6,791,الأنعام,Al-An'aam,The Cattle,Meccan,6,2,6:2,7,2,128,51,FALSE,NA,NA,NA,"Dia lah yang menciptakan kamu dari tanah, kemudian Ia tentukan ajal (kematian kamu) dan satu ajal lagi yang tertentu di sisiNya (iaitu masa yang telah ditetapkan untuk dibangkitkan kamu semula pada hari kiamat); dalam pada itu, kamu masih ragu-ragu (tentang hari pembalasan).
",It is He who created you from clay and then decreed a term and a specified time [known] to Him; then [still] you are in dispute.,"He it is created you from clay, and then decreed a stated term (for you). And there is in His presence another determined term; yet ye doubt within yourselves!"
6,792,الأنعام,Al-An'aam,The Cattle,Meccan,6,3,6:3,7,2,128,51,FALSE,NA,NA,NA,"Dan Dia lah Allah (yang disembah dan diakui kekuasaanNya) di langit dan di bumi; Ia mengetahui apa yang kamu rahsiakan dan apa yang kamu lahirkan, dan Ia juga mengetahui apa yang kamu usahakan.
","And He is Allah, [the only deity] in the heavens and the earth. He knows your secret and what you make public, and He knows that which you earn.","And He is Allah in the heavens and on earth. He knoweth what ye hide, and what ye reveal, and He knoweth the (recompense) which ye earn (by your deeds)."
6,793,الأنعام,Al-An'aam,The Cattle,Meccan,6,4,6:4,7,2,128,51,FALSE,NA,NA,NA,"Dan tidak ada sesuatu keterangan yang sampai kepada mereka (yang kafir) dari keterangan-keterangan Tuhan mereka, melainkan mereka selalu berpaling daripadanya (enggan menerimanya).
",And no sign comes to them from the signs of their Lord except that they turn away therefrom.,"But never did a single one of the signs of their Lord reach them, but they turned away therefrom."
6,794,الأنعام,Al-An'aam,The Cattle,Meccan,6,5,6:5,7,2,128,51,FALSE,NA,NA,NA,"Sesungguhnya mereka telah mendustakan kebenaran (Al-Quran) ketika ia sampai kepada mereka. Oleh itu, akan datanglah kepada mereka berita (yang membuktikan kebenaran) apa yang mereka selalu ejek-ejek itu (iaitu mereka akan ditimpa bala bencana).
","For they had denied the truth when it came to them, but there is going to reach them the news of what they used to ridicule.",And now they reject the truth when it reaches them: but soon shall they learn the reality of what they used to mock at.
6,795,الأنعام,Al-An'aam,The Cattle,Meccan,6,6,6:6,7,2,128,51,FALSE,NA,NA,NA,"Tidakkah mereka memerhati dan memikirkan berapa banyak umat-umat yang telah Kami binasakan sebelum mereka, padahal (umat-umat itu) telah Kami teguhkan kedudukan mereka di muka bumi (dengan kekuasaan dan kemewahan) yang tidak Kami berikan kepada kamu, dan Kami turunkan hujan atas mereka dengan lebatnya, dan Kami jadikan sungai-sungai mengalir di bawah mereka, kemudian Kami binasakan mereka dengan sebab dosa mereka mereka, dan Kami ciptakan sesudah mereka, umat yang lain?
",Have they not seen how many generations We destroyed before them which We had established upon the earth as We have not established you? And We sent [rain from] the sky upon them in showers and made rivers flow beneath them; then We destroyed them for their sins and brought forth after them a generation of others.,"See they not how many of those before them We did destroy?- generations We had established on the earth, in strength such as We have not given to you - for whom We poured out rain from the skies in abundance, and gave (fertile) streams flowing beneath their (feet): yet for their sins We destroyed them, and raised in their wake fresh generations (to succeed them)."
6,796,الأنعام,Al-An'aam,The Cattle,Meccan,6,7,6:7,7,2,128,51,FALSE,NA,NA,NA,"Dan kalau Kami turunkan kepadamu (wahai Muhammad) sebuah kitab (yang bertulis) pada kertas, lalu mereka memegangnya dengan tangan mereka, nescaya orang-orang yang kafir itu berkata: ""Ini tidak lain, hanyalah sihir yang terang nyata"".
","And even if We had sent down to you, [O Muhammad], a written scripture on a page and they touched it with their hands, the disbelievers would say, ""This is not but obvious magic.""","If We had sent unto thee a written (message) on parchment, so that they could touch it with their hands, the Unbelievers would have been sure to say: ""This is nothing but obvious magic!"""
6,797,الأنعام,Al-An'aam,The Cattle,Meccan,6,8,6:8,7,2,128,51,FALSE,NA,NA,NA,"Dan mereka berkata: ""Mengapa tidak diturunkan malaikat kepadanya? "" padahal kalau Kami turunkan malaikat nescaya selesailah perkara itu (kerana mereka tetap berdegil dan tidak akan beriman), kemudian mereka tidak diberi tempoh (lalu dibinasakan dengan bala bencana secara mengejut).
","And they say, ""Why was there not sent down to him an angel?"" But if We had sent down an angel, the matter would have been decided; then they would not be reprieved.","They say: ""Why is not an angel sent down to him?"" If we did send down an angel, the matter would be settled at once, and no respite would be granted them."
6,798,الأنعام,Al-An'aam,The Cattle,Meccan,6,9,6:9,7,2,129,51,FALSE,NA,NA,NA,"Dan kalau (Rasul) itu Kami jadikan malaikat, tentulah Kami jadikan dia berupa seorang lelaki (supaya mereka dapat melihatnya), dan tentulah Kami (dengan yang demikian) menyebabkan mereka kesamaran sebagaimana mereka sengaja membuat-buat kesamaran (tentang kebenaran Nabi Muhammad s.a.w).
","And if We had made him an angel, We would have made him [appear as] a man, and We would have covered them with that in which they cover themselves.","If We had made it an angel, We should have sent him as a man, and We should certainly have caused them confusion in a matter which they have already covered with confusion."
6,799,الأنعام,Al-An'aam,The Cattle,Meccan,6,10,6:10,7,2,129,51,FALSE,NA,NA,NA,"Dan demi sesungguhnya! Telah diperolok-olok beberapa Rasul sebelummu, lalu orang-orang yang mengejek-ejek di antara mereka ditimpakan (balasan azab) bagi apa yang mereka telah perolok-olokkan itu.
","And already were messengers ridiculed before you, but those who mocked them were enveloped by that which they used to ridicule.",Mocked were (many) messengers before thee; but their scoffers were hemmed in by the thing that they mocked.
6,800,الأنعام,Al-An'aam,The Cattle,Meccan,6,11,6:11,7,2,129,51,FALSE,NA,NA,NA,"Katakanlah (wahai Muhammad): ""Mengembaralah kamu di muka bumi, kemudian perhatikanlah bagaimana akibat buruk (yang menimpa) orang-orang yang mendustakan (Rasul-rasul) itu.""
","Say, ""Travel through the land; then observe how was the end of the deniers.""","Say: ""Travel through the earth and see what was the end of those who rejected Truth."""
6,801,الأنعام,Al-An'aam,The Cattle,Meccan,6,12,6:12,7,2,129,51,FALSE,NA,NA,NA,"Bertanyalah (wahai muhammad): ""Hak milik siapakah segala yang ada di langit dan di bumi?"" Katakanlah: ""(Semuanya itu) adalah milik Allah. Ia telah menetapkan atas diriNya memberi rahmat. Demi sesungguhnya Ia akan menghimpunkan kamu pada hari kiamat yang tidak ada sebarang syak padanya"". Orang-orang yang merugikan diri sendiri (dangan mensia-siakan pengurniaan Allah), maka mereka (dengan sebab yang tersebut) tidak beriman.
","Say, ""To whom belongs whatever is in the heavens and earth?"" Say, ""To Allah."" He has decreed upon Himself mercy. He will surely assemble you for the Day of Resurrection, about which there is no doubt. Those who will lose themselves [that Day] do not believe.","Say: ""To whom belongeth all that is in the heavens and on earth?"" Say: ""To Allah. He hath inscribed for Himself (the rule of) Mercy. That He will gather you together for the Day of Judgment, there is no doubt whatever. It is they who have lost their own souls, that will not believe."
6,802,الأنعام,Al-An'aam,The Cattle,Meccan,6,13,6:13,7,2,129,52,FALSE,NA,NA,NA,"Dan bagi Allah jualah apa yang ada pada waktu malam dan siang; dan Dia lah Yang Maha Mendengar, lagi Maha Mengetahui.
","And to Him belongs that which reposes by night and by day, and He is the Hearing, the Knowing.","To him belongeth all that dwelleth (or lurketh) in the night and the day. For he is the one who heareth and knoweth all things."""
6,803,الأنعام,Al-An'aam,The Cattle,Meccan,6,14,6:14,7,2,129,52,FALSE,NA,NA,NA,"Katakanlah (wahai Muhammad): ""Patutkah aku mengambil (memilih) pelindung yang lain dari Allah yang menciptakan langit dan bumi, dan Ia pula yang memberi makan dan bukan Ia yang diberi makan?"" Katakanlah: ""Sesungguhnya aku diperintahkan supaya menjadi orang yang pertama sekali menyerah diri kepada Allah (Islam), dan (aku diperintahkan dengan firmanNya): `Jangan sekali-kali engkau menjadi dari golongan orang-orang musyrik itu. ' ""
","Say, ""Is it other than Allah I should take as a protector, Creator of the heavens and the earth, while it is He who feeds and is not fed?"" Say, [O Muhammad], ""Indeed, I have been commanded to be the first [among you] who submit [to Allah] and [was commanded], 'Do not ever be of the polytheists.' ""","Say: ""Shall I take for my protector any other than Allah, the Maker of the heavens and the earth? And He it is that feedeth but is not fed."" Say: ""Nay! but I am commanded to be the first of those who bow to Allah (in Islam), and be not thou of the company of those who join gods with Allah."""
6,804,الأنعام,Al-An'aam,The Cattle,Meccan,6,15,6:15,7,2,129,52,FALSE,NA,NA,NA,"Katakanlah: ""Sesungguhnya aku takut jika aku derhaka kepada Tuhanku, (akan dikenakan) azab hari yang besar (hari kiamat)"".
","Say, ""Indeed I fear, if I should disobey my Lord, the punishment of a tremendous Day.""","Say: ""I would, if I disobeyed my Lord, indeed have fear of the penalty of a Mighty Day."
