ID,Source_Sura,Source_Verse,target_sura,Target_verse,common_roots,relevance_degree
3781,16,112,28,57,3,1
3782,16,112,65,10,1,0
3783,16,112,65,11,2,1
3784,16,116,10,69,7,2
3785,16,116,10,70,0,0
3786,16,116,31,24,0,0
3787,16,118,4,160,4,2
3788,16,118,6,146,2,2
3789,16,121,21,51,0,2
3790,16,121,53,37,0,1
3791,16,123,6,161,4,2
3792,16,125,20,44,0,1
3793,16,125,28,56,3,2
3794,16,125,29,46,3,2
3795,16,126,5,45,0,2
3796,16,126,42,40,1,2
3797,16,128,8,12,1,1
3798,16,128,9,40,1,1
3799,16,128,10,61,0,1
3800,16,128,20,46,1,1
3801,16,128,57,4,1,2
3802,16,128,58,7,1,2
3803,17,1,2,275,1,0
3804,17,1,4,10,0,0
3805,17,1,7,86,0,0
3806,17,1,17,2,0,0
3807,17,1,17,44,1,0
3808,17,1,17,60,1,0
3809,17,1,19,57,0,0
3810,17,1,32,23,0,0
3811,17,1,37,102,1,0
3812,17,1,53,8,0,1
3813,17,1,53,16,0,1
3814,17,1,53,17,1,1
3815,17,1,53,18,2,1
3816,17,1,61,8,0,0
3817,17,1,74,31,0,1
3818,17,4,15,66,1,1
3819,17,7,41,46,3,2
3820,17,10,3,21,2,2
3821,17,11,10,11,5,2
3822,17,12,2,189,0,2
3823,17,12,6,96,6,2
3824,17,12,10,5,11,2
3825,17,12,10,6,7,2
3826,17,12,23,80,4,2
3827,17,12,25,61,2,2
3828,17,12,25,62,6,2
3829,17,12,28,71,4,1
3830,17,12,28,72,7,1
3831,17,12,28,73,8,2
3832,17,12,36,37,7,2
3833,17,12,36,38,1,1
3834,17,12,39,5,5,2
3835,17,13,4,123,1,1
3836,17,13,50,17,1,1
3837,17,13,50,18,0,1
3838,17,13,52,16,0,1
3839,17,13,75,13,1,1
3840,17,13,75,14,1,1
3841,17,13,75,15,1,1
3842,17,13,82,10,0,1
3843,17,13,82,11,1,1
3844,17,13,82,12,0,1
3845,17,13,82,13,0,1
3846,17,13,82,14,0,1
3847,17,13,99,7,0,1
3848,17,13,99,8,0,1
3849,17,15,7,56,0,1
3850,17,15,16,25,5,2
3851,17,15,29,13,1,2
3852,17,15,35,18,6,2
3853,17,15,35,37,1,2
3854,17,15,39,71,2,2
3855,17,15,52,21,0,2
3856,17,15,67,8,0,1
3857,17,15,67,9,2,1
3858,17,15,68,42,0,0
3859,17,16,6,123,1,2
3860,17,16,10,24,1,1
3861,17,23,31,14,1,2
3862,17,24,9,113,0,1
3863,17,25,88,25,1,1
3864,17,26,25,67,0,2
3865,17,30,5,64,3,2
3866,17,30,67,3,1,1
3867,17,30,67,4,1,0
3868,17,31,6,151,5,2
3869,17,34,4,2,3,2
3870,17,34,4,6,4,2
3871,17,36,49,12,0,1
3872,17,38,17,23,2,1
3873,17,38,17,31,1,1
3874,17,40,19,88,3,2
3875,17,40,19,89,0,1
3876,17,40,19,90,0,1
3877,17,40,19,91,0,1
3878,17,40,19,92,1,2
3879,17,40,19,93,0,1
3880,17,40,19,94,0,0
3881,17,40,19,95,0,0
3882,17,44,4,110,1,0
3883,17,44,11,102,0,0
3884,17,44,19,90,2,1
3885,17,44,19,91,0,0
3886,17,44,19,92,0,0
3887,17,44,22,48,0,1
3888,17,44,35,41,5,1
3889,17,44,35,45,2,0
3890,17,45,41,5,3,2
3891,17,45,111,1,0,0
3892,17,46,39,45,3,2
3893,17,49,36,78,3,2
3894,17,49,36,79,2,1
3895,17,49,79,10,1,2
3896,17,49,79,11,2,2
3897,17,49,79,12,1,0
3898,17,51,30,27,2,2
3899,17,51,42,18,0,1
3900,17,51,67,25,5,2
3901,17,52,16,40,0,0
3902,17,52,20,102,1,1
3903,17,52,20,103,1,2
3904,17,52,20,104,2,2
3905,17,52,23,112,1,1
3906,17,52,23,113,2,2
3907,17,52,23,114,2,1
3908,17,52,30,25,1,1
3909,17,52,30,55,2,1
3910,17,52,35,34,1,1
3911,17,52,54,50,0,1
3912,17,52,79,13,0,1
3913,17,52,79,14,0,1
3914,17,52,79,46,2,2
3915,17,55,2,253,4,2
3916,17,55,33,7,1,1
3917,17,55,42,13,0,1
3918,17,58,11,101,0,1
3919,17,58,65,8,4,2
3920,17,58,65,9,1,1
3921,17,59,5,115,0,1
3922,17,59,11,65,1,2
3923,17,59,13,31,1,1
3924,17,59,26,214,0,0
3925,17,61,7,12,7,2
3926,17,64,14,22,4,2
3927,17,64,15,37,0,1
3928,17,64,15,38,0,1
3929,17,64,19,83,1,2
3930,17,68,11,82,0,1
3931,17,68,54,34,2,1
3932,17,68,67,16,2,2
3933,17,68,67,17,3,2
3934,17,70,95,4,1,2
3935,17,71,4,41,2,2
3936,17,71,10,47,3,2
3937,17,71,18,49,3,2
3938,17,71,36,12,4,1
3939,17,71,39,69,3,2
3940,17,71,45,28,6,2
3941,17,71,45,29,2,1
3942,17,71,69,19,5,2
3943,17,71,69,20,0,0
3944,17,71,69,25,3,1
3945,17,71,69,26,0,0
3946,17,77,8,33,0,1
3947,17,77,9,29,2,1
3948,17,77,9,123,1,1
3949,17,80,57,25,1,2
3950,17,81,21,18,5,2
3951,17,82,9,124,3,2
3952,17,82,9,125,1,1
3953,17,82,41,44,3,2
3954,17,83,10,12,4,2
3955,17,83,11,10,2,2
3956,17,83,11,11,0,0
3957,17,83,17,67,4,2
3958,17,84,11,121,2,2
3959,17,84,11,122,0,1
3960,17,85,2,97,1,2
3961,17,85,2,269,1,1
3962,17,85,18,109,2,1
3963,17,85,31,27,0,1
3964,17,90,6,111,1,1
3965,17,90,10,96,1,1
3966,17,90,10,97,0,1
3967,17,90,17,59,0,1
3968,17,90,25,7,1,1
3969,17,90,25,8,1,1
3970,17,90,25,9,0,1
3971,17,90,25,10,0,1
3972,17,90,25,11,0,0
3973,17,92,8,32,2,2
3974,17,94,2,151,1,1
3975,17,94,2,152,0,0
3976,17,94,3,164,3,2
3977,17,94,9,128,3,2
3978,17,94,10,2,4,2
3979,17,94,14,10,3,2
3980,17,94,23,47,3,2
3981,17,94,64,6,4,2
3982,17,96,69,44,1,0
3983,17,96,69,45,0,0
3984,17,96,69,46,0,0
3985,17,97,18,17,5,2
3986,17,97,78,30,1,2
3987,17,98,36,81,1,1
3988,17,98,36,82,2,1
3989,17,98,36,83,0,1
3990,17,98,40,57,1,1
3991,17,98,46,33,1,2
3992,17,99,11,104,1,1
3993,17,100,4,53,2,1
3994,17,100,70,19,1,1
3995,17,100,70,20,0,1
3996,17,100,70,21,0,1
3997,17,100,70,22,0,0
3998,17,101,7,133,1,2
3999,17,101,17,90,1,1
4000,17,101,27,10,0,1
4001,17,101,27,11,0,0
4002,17,101,27,12,2,2
4003,17,102,27,13,2,1
4004,17,102,27,14,0,2
4005,17,104,17,76,1,1
4006,17,104,17,77,0,1
4007,17,104,26,59,1,2
4008,17,105,4,166,2,2
4009,17,109,47,17,1,1
4010,17,110,59,22,1,1
4011,17,110,59,24,2,1
4012,18,5,17,85,2,2
4013,18,6,16,127,0,2
4014,18,6,26,3,3,2
4015,18,6,35,8,1,2
4016,18,8,32,27,1,1
4017,18,9,83,9,1,1
4018,18,13,9,124,2,2
4019,18,13,47,17,2,2
4020,18,13,48,4,2,2
4021,18,18,104,8,1,1
4022,18,19,24,21,4,1
4023,18,19,87,14,1,1
4024,18,24,18,63,3,1
4025,18,27,5,67,1,2
4026,18,27,28,85,1,1
4027,18,28,6,52,8,2
4028,18,28,20,131,4,2
4029,18,29,14,16,1,2
4030,18,29,14,17,0,1
4031,18,29,25,66,1,1
4032,18,29,47,15,4,2
4033,18,29,55,44,0,2
4034,18,29,88,5,0,2
4035,18,31,18,29,1,1
4036,18,31,22,23,8,2
4037,18,31,25,66,0,1
4038,18,31,25,75,0,1
4039,18,31,25,76,1,2
4040,18,31,43,51,3,1
4041,18,36,19,77,0,2
4042,18,36,41,50,4,2
4043,18,37,2,28,1,1
4044,18,41,67,30,3,2
4045,18,44,6,62,2,2
4046,18,44,10,90,0,1
4047,18,44,10,91,0,1
4048,18,44,25,26,1,1
4049,18,44,40,84,0,2
4050,18,45,10,24,10,2
4051,18,45,39,21,4,2
4052,18,45,57,20,5,2
4053,18,46,3,14,5,2
4054,18,46,64,15,2,2
4055,18,47,11,103,1,2
4056,18,47,20,105,1,2
4057,18,47,20,106,0,1
4058,18,47,20,107,1,1
4059,18,47,27,88,2,2
4060,18,47,52,9,1,1
4061,18,47,52,10,2,2
4062,18,47,56,49,0,1
4063,18,47,56,50,1,1
4064,18,47,101,5,1,2
4065,18,48,78,38,1,2
4066,18,48,89,22,3,2
4067,18,49,3,30,3,2
4068,18,49,4,40,1,2
4069,18,49,6,38,3,2
4070,18,49,21,47,2,2
4071,18,49,75,13,0,2
4072,18,49,86,9,0,2
4073,18,50,7,12,4,2
4074,18,50,15,28,3,2
4075,18,50,15,29,2,1
4076,18,50,36,59,0,0
4077,18,50,36,60,1,2
4078,18,50,36,61,0,1
4079,18,50,36,62,1,2
4080,18,51,34,22,2,1
4081,18,51,34,23,0,0
4082,18,53,6,94,1,1
4083,18,53,10,28,0,1
4084,18,53,10,29,0,1
4085,18,53,10,30,0,1
4086,18,53,19,81,0,1
4087,18,53,19,82,0,1
4088,18,53,28,64,1,1
4089,18,53,30,14,0,1
4090,18,53,30,43,0,1
4091,18,53,36,59,1,0
4092,18,53,46,5,0,1
4093,18,53,46,6,0,1
4094,18,55,8,32,3,1
4095,18,55,15,6,0,1
4096,18,55,15,7,2,1
4097,18,55,26,187,0,1
4098,18,55,29,29,3,1
4099,18,58,13,6,4,1
4100,18,58,35,45,2,2
4101,18,61,18,64,0,1
4102,18,65,18,61,0,1
4103,18,65,18,66,2,1
4104,18,65,18,67,0,1
4105,18,65,18,68,0,1
4106,18,65,18,69,1,1
4107,18,65,18,70,0,1
4108,18,65,18,71,0,1
4109,18,65,18,72,0,1
4110,18,65,18,73,0,1
4111,18,65,18,74,0,1
4112,18,65,18,75,0,1
4113,18,65,18,76,1,1
4114,18,65,18,77,2,1
4115,18,65,18,78,0,1
4116,18,65,18,79,0,1
4117,18,65,18,80,0,1
4118,18,65,18,81,1,1
4119,18,65,18,82,1,1
4120,18,65,55,22,0,0
4121,18,80,2,216,0,1
4122,18,82,18,65,1,1
4123,18,82,18,77,2,1
4124,18,82,18,78,3,1
4125,18,82,18,79,4,1
4126,18,82,18,81,4,1
4127,18,82,18,97,1,1
4128,18,82,21,34,0,0
4129,18,82,21,47,3,1
4130,18,82,43,31,0,0
4131,18,82,47,13,2,1
4132,18,84,27,23,3,1
4133,18,86,15,28,2,1
4134,18,91,3,5,0,1
4135,18,95,27,36,2,1
4136,18,96,34,12,2,1
4137,18,98,7,143,8,0
4138,18,99,18,47,0,1
4139,18,99,21,96,0,2
4140,18,99,21,97,0,1
4141,18,99,56,49,0,1
4142,18,99,56,50,2,1
4143,18,101,43,36,1,1
4144,18,102,19,82,3,1
4145,18,103,24,39,1,1
4146,18,103,25,23,1,1
4147,18,103,88,2,0,1
4148,18,103,88,3,1,1
4149,18,103,88,4,0,1
4150,18,109,31,27,8,2
4151,19,6,27,16,2,1
4152,19,7,3,38,0,2
4153,19,7,3,39,1,1
4154,19,7,11,72,0,2
4155,19,7,11,73,0,1
4156,19,7,15,54,1,1
4157,19,7,19,65,2,1
4158,19,9,76,1,2,2
4159,19,10,2,260,4,1
4160,19,10,3,41,9,2
4161,19,16,3,37,0,1
4162,19,17,26,193,1,1
4163,19,17,26,194,0,0
4164,19,21,3,45,2,1
4165,19,21,3,46,1,1
4166,19,21,21,91,2,2
4167,19,21,66,12,2,1
4168,19,23,12,101,0,1
4169,19,23,22,63,0,0
4170,19,23,23,12,0,1
4171,19,23,23,13,0,1
4172,19,23,23,14,0,1
4173,19,24,19,29,0,1
4174,19,26,19,24,0,1
4175,19,28,2,246,0,1
4176,19,28,2,251,0,1
4177,19,28,28,11,1,1
4178,19,31,15,99,0,1
4179,19,32,4,36,1,2
4180,19,32,17,23,1,2
4181,19,32,31,14,1,2
4182,19,34,3,60,2,2
4183,19,35,3,59,4,2
4184,19,37,3,21,1,1
4185,19,37,11,102,0,1
4186,19,37,14,42,1,1
4187,19,37,22,48,0,1
4188,19,38,32,12,2,2
4189,19,39,39,56,1,1
4190,19,44,4,117,2,1
4191,19,44,36,60,3,1
4192,19,45,16,63,3,2
4193,19,47,9,113,2,1
4194,19,47,14,41,2,2
4195,19,47,25,63,2,1
4196,19,47,28,55,2,1
4197,19,47,60,4,4,2
4198,19,49,2,133,1,1
4199,19,49,11,71,0,1
4200,19,49,21,72,3,2
4201,19,51,7,144,3,2
4202,19,53,20,36,0,1
4203,19,53,26,13,0,1
4204,19,53,26,14,0,0
4205,19,53,28,34,1,2
4206,19,54,37,102,0,1
4207,19,54,61,2,0,1
4208,19,54,61,3,0,1
4209,19,55,20,132,3,2
4210,19,55,66,6,2,2
4211,19,58,6,83,0,1
4212,19,58,6,84,3,2
4213,19,58,6,85,0,1
4214,19,58,6,86,0,1
4215,19,58,6,87,4,1
4216,19,58,6,90,1,1
4217,19,58,40,78,1,1
4218,19,59,25,68,1,1
4219,19,59,70,23,1,1
4220,19,59,70,34,1,1
4221,19,59,107,5,1,1
4222,19,60,25,69,0,1
4223,19,60,25,70,4,2
4224,19,61,73,18,3,1
4225,19,62,56,25,2,2
4226,19,62,56,26,1,2
4227,19,63,23,1,0,1
4228,19,63,23,2,0,1
4229,19,63,23,10,1,2
4230,19,63,23,11,1,2
4231,19,64,93,1,0,0
4232,19,64,93,2,0,0
4233,19,64,93,3,2,1
4234,19,66,13,5,1,2
4235,19,66,36,77,1,1
4236,19,66,36,78,2,2
4237,19,66,36,79,2,1
4238,19,67,30,27,1,1
4239,19,68,45,28,1,1
4240,19,69,7,38,1,1
4241,19,69,7,39,0,1
4242,19,70,7,38,1,1
4243,19,71,11,98,1,1
4244,19,71,19,86,1,2
4245,19,71,21,98,1,2
4246,19,71,21,102,0,1
4247,19,71,112,1,0,0
4248,19,73,6,53,2,2
4249,19,73,26,111,2,2
4250,19,73,29,29,3,1
4251,19,73,44,25,0,1
4252,19,73,44,26,1,1
4253,19,73,46,11,4,2
4254,19,75,3,61,2,1
4255,19,75,62,6,3,1
4256,19,76,9,124,1,2
4257,19,76,9,125,1,1
4258,19,82,46,5,0,2
4259,19,82,46,6,3,2
4260,19,83,43,36,1,2
4261,19,84,3,178,0,2
4262,19,84,14,30,0,2
4263,19,84,14,42,0,2
4264,19,84,31,24,0,2
4265,19,84,86,17,0,2
4266,19,85,43,72,0,1
4267,19,85,76,14,0,1
4268,19,86,19,73,0,1
4269,19,87,26,100,1,2
4270,19,87,26,101,0,1
4271,19,97,2,204,1,2
4272,20,2,73,20,1,1
4273,20,7,25,6,3,2
4274,20,7,31,28,0,1
4275,20,10,28,29,8,2
4276,20,11,28,30,2,2
4277,20,12,79,16,4,2
4278,20,13,7,144,0,2
4279,20,15,7,187,2,2
4280,20,15,27,65,0,2
4281,20,15,52,16,1,1
4282,20,15,99,7,0,1
4283,20,15,99,8,0,1
4284,20,16,92,11,1,2
4285,20,22,28,32,7,2
4286,20,27,43,52,0,2
4287,20,29,33,69,0,1
4288,20,38,28,8,0,1
4289,20,38,28,10,1,2
4290,20,40,5,24,2,0
4291,20,40,7,115,1,0
4292,20,40,7,119,0,0
4293,20,40,7,138,1,0
4294,20,40,7,139,0,0
4295,20,40,7,155,3,0
4296,20,40,7,156,1,0
4297,20,40,7,157,1,0
4298,20,40,20,47,2,0
4299,20,40,20,63,1,0
4300,20,40,20,66,1,0
4301,20,40,20,86,2,0
4302,20,40,20,90,3,0
4303,20,40,20,96,2,0
4304,20,40,20,97,1,0
4305,20,40,26,40,0,0
4306,20,40,26,44,1,0
4307,20,40,26,154,0,0
4308,20,40,28,7,2,0
4309,20,40,28,9,4,2
4310,20,40,28,12,4,2
4311,20,40,28,15,3,2
4312,20,40,28,16,2,0
4313,20,40,28,18,1,0
4314,20,40,28,19,3,2
4315,20,40,28,22,1,2
4316,20,40,28,23,2,1
4317,20,40,28,24,1,0
4318,20,40,28,25,4,0
4319,20,40,28,26,1,0
4320,20,40,28,27,1,0
4321,20,44,16,125,0,2
4322,20,48,75,31,0,1
4323,20,48,75,32,2,2
4324,20,48,79,37,0,1
4325,20,48,79,38,0,1
4326,20,48,79,39,0,1
4327,20,48,92,14,0,1
4328,20,48,92,15,0,1
4329,20,48,92,16,2,1
4330,20,50,87,3,1,2
4331,20,50,20,50,0,1
4332,20,53,21,31,3,2
4333,20,55,7,25,1,2
4334,20,55,17,52,0,2
4335,20,56,27,14,0,1
4336,20,60,10,79,1,1
4337,20,60,26,41,0,1
4338,20,60,26,42,0,1
4339,20,66,7,116,3,2
4340,20,66,26,44,4,2
4341,20,70,26,47,3,2
4342,20,70,26,48,1,2
4343,20,71,7,123,6,2
4344,20,74,35,36,1,2
4345,20,74,43,77,1,2
4346,20,74,87,11,0,0
4347,20,74,87,12,0,0
4348,20,74,87,13,2,2
4349,20,77,26,54,0,1
4350,20,77,26,55,0,1
4351,20,77,26,60,0,1
4352,20,77,26,61,1,1
4353,20,77,26,62,0,1
4354,20,77,26,63,3,2
4355,20,78,11,98,0,2
4356,20,78,53,53,0,0
4357,20,78,53,54,0,2
4358,20,80,2,50,1,2
4359,20,82,90,17,1,1
4360,20,83,7,138,1,1
4361,20,83,7,139,0,0
4362,20,85,7,145,1,0
4363,20,93,7,142,1,2
4364,20,96,20,88,1,2
4365,20,98,6,59,1,2
4366,20,98,11,6,2,2
4367,20,98,34,3,1,2
4368,20,98,65,12,3,2
4369,20,98,72,28,3,2
4370,20,99,41,42,1,1
4371,20,100,6,19,0,1
4372,20,100,11,17,0,1
4373,20,104,23,112,3,1
4374,20,104,23,113,4,2
4375,20,104,23,114,4,1
4376,20,104,30,55,2,2
4377,20,104,30,56,5,2
4378,20,104,35,37,0,1
4379,20,108,11,105,0,2
4380,20,108,19,38,1,2
4381,20,108,54,8,1,2
4382,20,109,2,255,2,2
4383,20,109,21,28,2,2
4384,20,109,34,23,4,2
4385,20,109,53,26,3,2
4386,20,109,78,38,3,2
4387,20,110,2,255,6,2
4388,20,111,31,13,1,1
4389,20,114,75,1,0,0
4390,20,114,75,16,1,2
4391,20,114,75,17,1,1
4392,20,114,75,18,1,1
4393,20,114,75,19,0,1
4394,20,120,7,21,0,2
4395,20,120,7,22,4,2
4396,20,122,2,37,2,2
4397,20,123,2,36,5,2
4398,20,124,17,97,4,2
4399,20,126,7,51,4,2
4400,20,127,13,34,2,2
4401,20,128,22,46,0,2
4402,20,128,32,26,7,2
4403,20,130,93,5,2,2
4404,20,131,15,87,0,0
4405,20,131,15,88,4,2
4406,20,131,93,5,1,1
4407,20,132,51,56,0,1
4408,20,132,51,57,2,2
4409,20,132,51,58,2,1
4410,20,132,65,2,1,1
4411,20,132,65,3,3,2
4412,20,132,66,6,3,2
4413,20,133,29,50,4,2
4414,20,133,29,51,0,1
4415,20,134,6,109,2,1
4416,20,134,6,110,0,1
4417,20,134,6,155,1,1
4418,20,134,6,156,3,2
4419,20,134,6,157,4,2
4420,20,134,10,97,2,1
4421,20,134,35,42,0,1
4422,20,135,25,42,1,2
4423,20,135,54,26,1,2
4424,21,1,16,1,0,2
4425,21,1,54,1,1,2
4426,21,1,54,2,1,1
4427,21,5,17,48,0,1
4428,21,5,17,59,4,1
4429,21,6,10,96,2,2
4430,21,6,10,97,0,1
4431,21,7,12,109,6,2
4432,21,7,46,9,3,2
4433,21,7,64,6,2,1
4434,21,8,21,34,2,2
4435,21,8,25,7,3,2
4436,21,8,25,8,2,1
4437,21,8,25,20,4,2
4438,21,10,43,44,1,2
4439,21,11,17,17,1,2
4440,21,11,22,45,2,2
4441,21,16,38,27,4,2
4442,21,16,53,31,2,2
4443,21,18,17,43,0,1
4444,21,18,39,4,0,1
4445,21,19,4,172,2,2
4446,21,20,66,6,0,2
4447,21,22,23,91,4,2
4448,21,23,15,92,2,2
4449,21,23,15,93,0,1
4450,21,23,23,88,0,2
4451,21,25,16,36,3,2
4452,21,25,43,45,5,2
4453,21,28,2,255,5,2
4454,21,28,34,23,1,2
4455,21,29,39,65,0,2
4456,21,29,43,81,1,1
4457,21,32,12,105,3,2
4458,21,32,50,6,1,2
4459,21,32,51,47,1,2
4460,21,32,91,5,1,2
4461,21,33,6,96,3,2
4462,21,33,36,40,7,2
4463,21,34,55,26,0,1
4464,21,34,55,27,0,1
4465,21,36,17,11,0,0
4466,21,36,25,41,3,2
4467,21,36,25,42,2,1
4468,21,39,7,41,0,2
4469,21,39,13,34,0,1
4470,21,39,14,50,2,2
4471,21,39,39,16,1,2
4472,21,41,6,34,2,2
4473,21,44,46,27,0,2
4474,21,47,4,40,4,2
4475,21,47,18,49,2,2
4476,21,47,31,16,5,2
4477,21,49,50,33,2,2
4478,21,49,67,12,3,2
4479,21,51,6,83,2,2
4480,21,58,37,93,0,2
4481,21,63,37,89,1,0
4482,21,67,6,83,0,1
4483,21,68,3,173,1,1
4484,21,71,3,96,2,1
4485,21,72,11,71,0,2
4486,21,72,37,100,2,1
4487,21,74,29,26,1,1
4488,21,76,11,40,1,2
4489,21,76,54,10,0,2
4490,21,76,71,26,0,1
4491,21,76,71,27,0,1
4492,21,79,5,44,2,0
4493,21,79,38,26,1,2
4494,21,80,34,10,0,2
4495,21,80,34,11,0,2
4496,21,81,34,12,2,2
4497,21,81,38,36,3,2
4498,21,82,38,37,2,2
4499,21,82,38,38,0,1
4500,21,84,38,42,0,1
4501,21,87,10,98,1,2
4502,21,87,37,141,1,1
4503,21,87,37,145,0,1
4504,21,87,54,12,1,0
4505,21,87,65,7,1,1
4506,21,91,19,21,2,1
4507,21,91,36,82,0,1
4508,21,91,66,12,5,2
4509,21,92,5,48,3,1
4510,21,92,23,51,0,1
4511,21,92,23,52,4,2
4512,21,94,18,30,3,2
4513,21,96,18,98,0,2
4514,21,96,18,99,0,2
4515,21,96,35,14,0,1
4516,21,97,54,8,1,1
4517,21,98,66,6,0,2
4518,21,99,11,106,0,1
4519,21,101,10,26,1,2
4520,21,101,55,60,1,1
4521,21,101,21,26,0,1
4522,21,101,21,27,0,0
4523,21,101,21,29,0,1
4524,21,101,21,98,0,1
4525,21,101,21,99,1,0
4526,21,101,21,100,1,0
4527,21,101,21,101,0,0
4528,21,101,43,57,0,0
4529,21,101,43,58,0,0
4530,21,101,43,59,0,0
4531,21,101,43,60,0,0
4532,21,101,43,61,0,0
4533,21,104,37,103,0,0
4534,21,104,39,67,4,2
4535,21,105,7,128,3,2
4536,21,105,24,55,4,2
4537,21,105,40,51,0,2
4538,21,107,14,28,0,0
4539,21,107,14,29,0,0
4540,21,107,41,44,0,1
4541,21,109,8,58,1,2
4542,21,109,10,41,1,2
4543,21,112,7,89,3,2
4544,22,1,27,87,1,2
4545,22,1,33,11,1,1
4546,22,1,38,15,0,2
4547,22,1,40,32,0,1
4548,22,1,40,33,0,2
4549,22,1,56,4,0,1
4550,22,1,56,5,0,1
4551,22,1,56,6,0,1
4552,22,1,69,14,0,1
4553,22,1,69,15,0,1
4554,22,1,79,6,0,2
4555,22,1,79,7,0,1
4556,22,1,79,8,0,2
4557,22,1,99,1,1,2
4558,22,1,99,2,0,1
4559,22,5,30,54,8,2
4560,22,6,36,82,1,1
4561,22,7,36,78,0,1
4562,22,7,36,79,0,2
4563,22,7,36,80,0,1
4564,22,7,41,39,0,2
4565,22,8,22,3,4,2
4566,22,9,4,61,0,2
4567,22,9,31,7,1,2
4568,22,9,31,18,0,2
4569,22,9,51,38,0,1
4570,22,9,51,39,0,1
4571,22,9,63,5,0,2
4572,22,10,44,47,0,1
4573,22,10,44,48,0,1
4574,22,10,44,49,0,1
4575,22,10,44,50,0,1
4576,22,15,40,51,2,2
4577,22,15,40,52,0,1
4578,22,16,21,23,0,1
4579,22,18,16,48,3,2
4580,22,18,17,44,3,2
4581,22,18,41,37,3,2
4582,22,22,32,20,6,2
4583,22,23,76,21,2,2
4584,22,23,76,22,0,1
4585,22,24,13,23,0,2
4586,22,24,13,24,0,2
4587,22,24,14,23,0,1
4588,22,24,22,22,0,1
4589,22,24,25,75,0,2
4590,22,24,56,25,0,1
4591,22,24,56,26,1,1
4592,22,25,2,217,5,2
4593,22,25,8,34,4,2
4594,22,25,13,28,0,0
4595,22,25,23,20,0,0
4596,22,25,105,4,0,1
4597,22,25,105,5,1,1
4598,22,26,2,125,7,2
4599,22,26,3,96,2,1
4600,22,26,3,97,4,1
4601,22,27,14,37,1,2
4602,22,27,21,31,1,1
4603,22,28,2,198,1,2
4604,22,28,5,2,0,2
4605,22,28,6,143,2,1
4606,22,28,7,142,0,0
4607,22,28,22,36,4,2
4608,22,28,62,10,1,1
4609,22,28,89,1,0,0
4610,22,28,89,2,0,2
4611,22,30,5,3,2,2
4612,22,30,7,33,3,1
4613,22,31,6,71,1,1
4614,22,33,5,95,0,1
4615,22,33,48,25,1,2
4616,22,34,21,25,2,1
4617,22,36,5,2,1,2
4618,22,36,22,28,4,2
4619,22,36,36,71,0,1
4620,22,36,36,72,1,2
4621,22,36,36,73,1,2
4622,22,38,39,36,0,2
4623,22,38,65,3,1,2
4624,22,39,3,142,0,1
4625,22,39,9,14,2,2
4626,22,39,9,15,0,1
4627,22,39,9,16,0,1
4628,22,39,47,4,2,2
4629,22,39,47,5,0,1
4630,22,39,47,6,0,1
4631,22,40,37,171,0,1
4632,22,40,37,172,2,2
4633,22,40,37,173,0,2
4634,22,40,47,7,2,2
4635,22,40,47,8,0,1
4636,22,40,47,31,0,1
4637,22,40,58,21,2,2
4638,22,40,60,1,3,2
4639,22,40,85,8,1,1
4640,22,41,24,55,2,2
4641,22,41,28,83,2,2
4642,22,44,11,102,1,2
4643,22,44,79,24,0,1
4644,22,45,4,78,1,1
4645,22,47,8,32,2,2
4646,22,47,32,5,4,2
4647,22,47,38,16,3,2
4648,22,51,13,41,0,1
4649,22,51,16,88,0,1
4650,22,52,2,78,3,1
4651,22,52,53,19,0,0
4652,22,52,53,20,0,0
4653,22,52,53,21,0,0
4654,22,54,41,42,1,2
4655,22,55,1,4,1,0
4656,22,55,22,56,0,1
4657,22,55,25,26,2,1
4658,22,57,40,60,0,1
4659,22,58,3,169,6,2
4660,22,58,4,100,3,2
4661,22,58,56,88,0,1
4662,22,58,56,89,0,1
4663,22,61,3,26,0,1
4664,22,61,3,27,6,2
4665,22,62,2,255,1,2
4666,22,62,13,9,2,0
4667,22,63,6,59,1,0
4668,22,63,10,61,2,0
4669,22,63,22,5,5,2
4670,22,63,23,14,0,0
4671,22,63,27,25,2,0
4672,22,63,31,16,4,1
4673,22,65,13,6,1,0
4674,22,65,45,13,4,2
4675,22,66,2,28,4,2
4676,22,66,40,11,3,2
4677,22,66,45,26,4,2
4678,22,67,2,148,1,1
4679,22,67,28,87,2,2
4680,22,68,10,41,2,1
4681,22,68,46,8,2,1
4682,22,69,42,15,2,2
4683,22,71,23,117,0,2
4684,22,72,25,66,0,1
4685,22,74,30,27,1,2
4686,22,74,51,58,1,2
4687,22,74,85,12,0,2
4688,22,74,85,13,0,1
4689,22,75,6,124,1,2
4690,22,76,5,67,0,1
4691,22,76,72,26,1,2
4692,22,76,72,27,3,1
4693,22,76,72,28,1,1
4694,22,78,2,21,2,1
4695,22,78,2,128,2,2
4696,22,78,2,143,8,2
4697,22,78,3,102,2,2
4698,22,78,6,161,5,2
4699,23,1,59,9,2,0
4700,23,3,25,72,1,1
4701,23,4,6,141,0,2
4702,23,4,41,6,0,0
4703,23,4,41,7,1,2
4704,23,4,91,9,1,1
4705,23,4,91,10,0,1
4706,23,11,19,63,1,2
4707,23,11,43,72,1,2
4708,23,12,30,20,1,2
4709,23,13,32,7,0,2
4710,23,13,32,8,1,2
